trans_date_trans_time,merchant,category,amt,gender,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,merch_zipcode,Customer_ID,Age,Age_Group,Customer_Segment,Credit_Limit,Account_Balance,Avg_Transaction_Amount,Last_Transaction_Amount,Transactions_Last_24H,Transactions_Last_1H,Time_Since_Last_Transaction_Min,Merchant_Risk_Score,Customer_Risk_Score,Device_Type,Transaction_Channel,Authentication_Method,OTP_Verified,Card_Present,New_Device_Flag,New_Merchant_Flag,Transaction_Hour,Day_of_Week,Weekend_Flag,Fraud_Probability,Predicted_Fraud,Risk_Category
2019-01-06 04:19:16,"Douglas, Schneider and Turner",shopping_pos,12.92,M,Wittenberg,WI,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,45.412098,-89.142924,0,54428,CUST000802,71,60+,Standard,4533.0,3079.71,8.78,9.69,8,2,1425,59,11,WEB,ATM,PIN,Yes,No,No,No,4,Sunday,True,0.0,0,Low Risk
2019-01-11 19:55:31,Gislason Group,travel,4.81,F,Lanark Village,FL,29.8826,-84.5964,217,Television production assistant,1990-01-24,29.426127,-84.867972,0,45777,CUST000789,35,26-40,Standard,6171.0,4356.17,3.48,4.41,3,4,985,24,17,WEB,Online,Biometric,Yes,Yes,No,No,19,Friday,False,0.0,0,Low Risk
2019-01-11 12:44:00,Heaney-Marquardt,entertainment,22.3,M,Parsonsfield,ME,43.745,-70.9092,1892,Audiological scientist,1956-03-02,44.470725,-71.238655,0,3570,CUST010181,69,60+,Gold,15464.0,6792.45,36.06,12.52,8,3,47,16,74,MOBILE,POS,OTP,Yes,Yes,No,No,12,Friday,False,0.0,0,Low Risk
2019-01-15 03:41:52,Spencer PLC,entertainment,95.1,M,Auburn,ME,44.0948,-70.2389999999999,23045,Tourist information centre manager,1958-09-02,43.196232,-70.6166,0,3902,CUST009134,67,60+,Gold,14058.0,10730.33,66.25,111.81,1,4,709,67,81,POS,ATM,PIN,Yes,Yes,No,No,3,Tuesday,False,0.01,0,Low Risk
2019-01-14 05:25:48,"Schaefer, Maggio and Daugherty",gas_transport,68.81,M,Doe Hill,VA,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,38.818837,-79.432664,0,26884,CUST003702,39,26-40,Platinum,50625.0,13358.6,49.22,35.08,4,3,1014,89,54,MOBILE,Online,PIN,Yes,Yes,No,No,5,Monday,False,0.0,0,Low Risk
2019-01-11 23:45:57,Ziemann-Waters,health_fitness,97.55,F,Cromona,KY,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,37.147379,-81.816681,0,24622,CUST007909,65,60+,Standard,7367.5,1444.92,74.7,86.9,11,0,482,7,8,MOBILE,POS,Biometric,Yes,Yes,No,No,23,Friday,False,0.02,0,Low Risk
2019-01-07 04:17:01,Harris Inc,gas_transport,83.8,M,North Augusta,SC,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,34.544617,-82.8053719999999,0,29625,CUST001333,83,60+,Standard,6383.0,4278.99,71.9,58.1,9,2,99,86,38,POS,Mobile,OTP,Yes,Yes,No,No,4,Monday,False,0.0,0,Low Risk
2019-01-13 17:53:11,Klocko LLC,misc_net,9.24,M,Milwaukee,WI,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,43.041632,-87.758725,0,53202,CUST002392,21,18-25,Platinum,52671.0,14455.53,5.74,9.6,1,1,1319,15,58,MOBILE,Online,Biometric,Yes,No,No,No,17,Sunday,True,0.02,0,Low Risk
2019-01-11 12:45:24,Schumm PLC,health_fitness,45.8,F,Marietta,SC,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,34.426658,-81.63025,0,29178,CUST004307,91,60+,Gold,14678.0,8828.32,38.05,48.72,5,4,1180,19,71,POS,Mobile,PIN,No,Yes,No,No,12,Friday,False,0.0,0,Low Risk
2019-01-06 03:40:52,"Schumm, Bauch and Ondricka",grocery_pos,202.52,F,Joliet,IL,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,42.346668,-88.73745,0,61012,CUST001061,33,26-40,Standard,7948.0,3762.42,185.86,148.9,10,2,15,84,33,POS,ATM,Biometric,No,Yes,No,No,3,Sunday,True,0.0,0,Low Risk
2019-01-14 06:05:59,Schumm PLC,shopping_net,94.17,M,Mayersville,MS,32.9013,-91.0286,595,Technical brewer,1979-09-03,33.551326,-90.922959,0,38725,CUST000081,46,41-60,Gold,17318.0,12219.25,78.29,58.46,10,2,1289,61,27,MOBILE,Mobile,PIN,Yes,Yes,No,Yes,6,Monday,False,0.0,0,Low Risk
2019-01-04 00:09:27,Kuphal-Bartoletti,misc_net,6.42,M,Parsonsfield,ME,43.745,-70.9092,1892,Audiological scientist,1956-03-02,42.844477,-71.8837449999999,0,3084,CUST005882,69,60+,Standard,4116.0,1855.08,5.97,3.95,6,0,1096,40,54,ATM,POS,OTP,Yes,No,No,Yes,0,Friday,False,0.0,0,Low Risk
2019-01-07 03:42:14,Hackett-Lueilwitz,grocery_pos,224.18,F,North Tonawanda,NY,43.0498,-78.851,45100,Ambulance person,1993-10-25,43.590297,-79.083771,0,45777,CUST002321,32,26-40,Gold,16980.0,6425.76,165.58,189.78,6,1,775,22,21,MOBILE,POS,OTP,Yes,Yes,No,No,3,Monday,False,0.0,0,Low Risk
2019-01-02 19:01:39,Kirlin and Sons,personal_care,38.43,F,Mansfield,OH,40.7559,-82.5123,92985,Press photographer,1968-05-29,40.2739,-82.011534,0,43844,CUST008415,57,41-60,Platinum,52376.0,38185.42,27.88,32.5,9,3,747,77,48,MOBILE,Online,PIN,Yes,Yes,No,No,19,Wednesday,False,0.0,0,Low Risk
2019-01-09 09:16:47,"Connelly, Reichert and Fritsch",gas_transport,59.05,F,Eureka,IL,40.7152,-89.2706,6713,Archivist,1945-08-19,40.906762,-88.60679,0,61764,CUST007346,80,60+,Standard,6639.0,4597.04,37.08,38.78,1,0,694,100,70,WEB,Online,OTP,Yes,Yes,No,Yes,9,Wednesday,False,0.0,0,Low Risk
2019-01-15 15:57:26,Kutch-Ferry,home,54.96,M,Alexandria,VA,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,39.517128,-77.833324,0,25419,CUST008625,34,26-40,Gold,14654.0,12242.02,37.12,60.78,9,2,323,79,56,MOBILE,ATM,Biometric,Yes,Yes,No,Yes,15,Tuesday,False,0.0,0,Low Risk
2019-01-12 08:23:12,Hackett-Lueilwitz,grocery_pos,93.39,F,Unionville,MO,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,39.603269,-93.34132,0,64643,CUST001710,75,60+,Gold,16454.0,11377.77,84.78,101.9,1,1,182,70,90,POS,POS,Biometric,Yes,Yes,No,No,8,Saturday,True,0.0,0,Low Risk
2019-01-13 01:29:37,Jast Ltd,shopping_net,2.02,M,West Decatur,PA,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,40.699529,-77.35897,0,17841,CUST009732,63,60+,Gold,17435.0,14682.11,1.41,2.17,11,1,463,42,27,ATM,POS,Biometric,Yes,Yes,No,No,1,Sunday,True,0.0,0,Low Risk
2019-01-18 20:27:36,Williamson LLC,misc_pos,29.91,F,Ogdensburg,NJ,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,40.403649,-74.260368,0,7747,CUST001463,31,26-40,Standard,5394.0,2156.46,27.58,22.5,1,1,384,40,87,MOBILE,Mobile,PIN,Yes,No,No,No,20,Friday,False,0.0,0,Low Risk
2019-01-13 05:32:35,Heller-Abshire,grocery_net,67.22,F,Houston,TX,29.7972,-95.3288,2906700,Animator,1983-08-24,29.202774,-95.534005,0,77515,CUST002013,42,41-60,Standard,5030.0,4422.18,42.72,59.11,4,3,1399,55,23,ATM,Mobile,PIN,Yes,No,No,No,5,Sunday,True,0.0,0,Low Risk
2019-01-07 08:18:42,Kunde-Sanford,misc_net,31.54,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,40.028615,-73.998229,0,8738,CUST001430,32,26-40,Platinum,49801.0,13474.75,21.21,27.5,3,3,1043,11,79,WEB,ATM,PIN,Yes,No,No,No,8,Monday,False,0.0,0,Low Risk
2019-01-13 01:44:57,Spinka-Welch,grocery_net,56.52,M,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,36.817483,-92.612806,0,65755,CUST008164,45,41-60,Standard,5903.0,3105.08,51.31,54.49,2,1,681,65,81,POS,ATM,Biometric,Yes,Yes,No,No,1,Sunday,True,0.0,0,Low Risk
2019-01-15 14:01:32,Reilly LLC,home,49.54,F,Bauxite,AR,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,33.6225,-92.649493,0,71720,CUST008861,50,41-60,Standard,5626.0,1265.27,42.52,51.34,4,3,1259,7,96,MOBILE,ATM,PIN,Yes,Yes,No,No,14,Tuesday,False,0.0,0,Low Risk
2019-01-05 19:38:54,"Roberts, Ryan and Smith",personal_care,122.81,F,Maysville,KY,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,38.243423,-84.08722,0,40311,CUST007594,54,41-60,Gold,15198.0,12323.56,108.57,80.48,8,4,443,84,39,ATM,Mobile,PIN,Yes,Yes,Yes,No,19,Saturday,True,0.0,0,Low Risk
2019-01-02 19:45:17,"Turner, Ruecker and Parisian",misc_pos,39.27,M,Huntsville,AL,34.7789,-86.5438,190178,Television production assistant,1973-04-01,34.527038,-86.9069849999999,0,35603,CUST004950,52,41-60,Standard,6426.0,3425.34,36.27,29.05,1,0,1377,59,54,WEB,ATM,OTP,Yes,Yes,No,Yes,19,Wednesday,False,0.0,0,Low Risk
2019-01-07 11:04:50,Funk Group,grocery_net,99.67,F,Hawley,MN,46.9777,-96.4092,4508,Naval architect,1949-04-24,46.544978,-96.433197,0,56514,CUST002203,76,60+,Standard,6620.0,3549.25,89.83,37.755,3,3,462,60,73,WEB,ATM,Biometric,No,No,No,No,11,Monday,False,0.0,0,Low Risk
2019-01-13 10:20:01,Bartoletti-Wunsch,gas_transport,71.72,F,Arcadia,SC,34.9572,-81.9916,530,Animal technologist,1989-05-14,34.244277,-82.228972,0,29653,CUST010164,36,26-40,Gold,17247.0,10155.77,55.99,73.2,9,1,354,5,84,POS,POS,PIN,Yes,Yes,No,No,10,Sunday,True,0.0,0,Low Risk
2019-01-14 00:58:54,"Moore, Dibbert and Koepp",misc_net,21.84,F,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04,40.213145,-106.938789,0,80467,CUST009977,86,60+,Standard,7367.5,3767.48,13.32,25.52,10,0,225,66,47,POS,Mobile,OTP,Yes,No,No,No,0,Monday,False,0.02,0,Low Risk
2019-01-16 04:58:11,Kiehn Inc,grocery_pos,229.93,F,Kingsport,TN,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,36.895588,-82.565905,0,24273,CUST007636,38,26-40,Platinum,51378.0,25875.34,192.12,155.41,8,0,1181,20,78,MOBILE,ATM,OTP,Yes,Yes,No,No,4,Wednesday,False,0.02,0,Low Risk
2019-01-01 10:53:23,Dickinson Ltd,misc_pos,4.64,M,Sontag,MS,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,30.804017,-90.458775,0,70456,CUST007290,67,60+,Standard,4274.0,2357.04,3.39,4.71,3,2,373,38,41,POS,ATM,OTP,No,Yes,No,Yes,10,Tuesday,False,0.0,0,Low Risk
2019-01-14 06:20:01,Brekke and Sons,gas_transport,68.14,M,Boyd,WI,44.9437,-91.0294,1690,IT trainer,1975-12-24,44.149706,-91.453167,0,54625,CUST007134,50,41-60,Standard,5925.0,4149.26,60.78,62.77,7,1,568,29,46,MOBILE,Mobile,Biometric,Yes,Yes,No,No,6,Monday,False,0.0,0,Low Risk
2019-01-08 18:22:39,"Kihn, Abernathy and Douglas",shopping_net,104.59,F,New York City,NY,40.8265,-73.9383,1577385,Herbalist,1981-08-29,40.445647,-73.324061,0,45777,CUST000571,44,41-60,Platinum,50929.0,4482.125,94.65,101.48,2,1,1152,15,90,MOBILE,ATM,PIN,Yes,No,No,No,18,Tuesday,False,0.0,0,Low Risk
2019-01-03 19:21:32,Schroeder Group,health_fitness,117.98,F,Dallas,TX,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,31.854005,-97.282478,0,76622,CUST005116,50,41-60,Standard,5328.0,2226.49,72.48,140.73,9,1,999,45,49,WEB,Mobile,OTP,No,Yes,No,No,19,Thursday,False,0.0,0,Low Risk
2019-01-10 17:05:03,Simonis-Prohaska,misc_pos,158.34,M,Cross,SC,33.3364,-80.1859,4471,Occupational hygienist,1973-10-09,33.81674,-79.464255,0,29555,CUST008384,52,41-60,Standard,4651.0,3454.94,139.92,182.91,3,2,1062,68,20,WEB,Online,PIN,Yes,Yes,No,No,17,Thursday,False,0.01,0,Low Risk
2019-01-05 08:33:04,"Stehr, Jewess and Schimmel",misc_net,3.44,F,Plymouth,CT,41.6611,-73.0449,2376,Herpetologist,1973-04-06,42.232796,-73.5891,0,12565,CUST000261,52,41-60,Standard,6864.0,3835.0,3.09,2.16,3,0,909,52,26,MOBILE,Mobile,OTP,Yes,Yes,No,No,8,Saturday,True,0.0,0,Low Risk
2019-01-15 22:07:42,Leannon-Ward,food_dining,22.36,F,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,34.496925,-119.255212999999,0,93023,CUST000476,54,41-60,Standard,7863.0,4297.47,15.76,25.26,3,4,1045,56,34,MOBILE,Mobile,OTP,Yes,Yes,No,No,22,Tuesday,False,0.0,0,Low Risk
2019-01-04 15:00:12,Keeling-Crist,misc_pos,2.56,F,Halstad,MN,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,48.323757,-96.676192,0,56713,CUST007978,53,41-60,Gold,16285.0,10715.4,2.32,2.98,7,1,1347,73,11,POS,ATM,PIN,Yes,Yes,No,No,15,Friday,False,0.0,0,Low Risk
2019-01-01 18:14:04,Ullrich Ltd,kids_pets,81.07,F,Smiths Grove,KY,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,36.871211,-85.664938,0,42124,CUST009951,26,26-40,Standard,5185.0,1663.78,67.78,66.13,7,0,393,23,42,MOBILE,POS,PIN,Yes,Yes,No,No,18,Tuesday,False,0.0,0,Low Risk
2019-01-12 19:07:25,"Gottlieb, Considine and Schultz",shopping_net,62.12,M,Hancock,MD,39.6991,-78.1762,3766,Press photographer,1984-02-14,39.242041,-78.2096069999999,0,22603,CUST002615,41,41-60,Standard,7980.0,7075.0,56.62,70.02,4,0,204,16,65,MOBILE,POS,PIN,Yes,Yes,No,Yes,19,Saturday,True,0.0,0,Low Risk
2019-01-15 07:37:20,Prohaska-Murray,gas_transport,89.2,M,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,31.952711,-106.599644,0,79821,CUST001639,58,41-60,Gold,17063.0,10381.85,83.53,86.55,4,4,1129,98,64,POS,Online,Biometric,Yes,Yes,No,No,7,Tuesday,False,0.0,0,Low Risk
2019-01-08 21:15:45,Graham and Sons,health_fitness,42.02,M,Arcadia,OH,41.1116,-83.502,1202,Curator,1933-03-01,41.180855,-83.104238,0,44836,CUST008005,92,60+,Standard,5056.0,1406.36,25.25,39.62,3,4,174,11,61,POS,Online,Biometric,Yes,Yes,No,No,21,Tuesday,False,0.0,0,Low Risk
2019-01-15 08:11:13,Luettgen PLC,gas_transport,77.08,F,Daniels,WV,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,36.762026,-80.9897939999999,0,24330,CUST005199,89,60+,Gold,17103.0,14897.36,67.0,81.03,3,0,586,26,42,ATM,Mobile,PIN,Yes,No,No,No,8,Tuesday,False,0.0,0,Low Risk
2019-01-11 07:40:33,"Okuneva, Schneider and Rau",shopping_pos,5.55,M,Columbia,SC,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,33.796807,-80.638114,0,29044,CUST003708,57,41-60,Standard,5798.0,1288.0,3.79,4.13,5,2,208,58,18,MOBILE,Online,OTP,Yes,Yes,No,Yes,7,Friday,False,0.0,0,Low Risk
2019-01-07 20:13:57,Hirthe-Beier,health_fitness,3.03,F,Marietta,SC,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,35.905646,-82.7935119999999,0,28743,CUST000670,91,60+,Gold,17464.0,10687.73,2.53,1.7,4,0,638,26,69,WEB,Mobile,PIN,Yes,Yes,No,No,20,Monday,False,0.0,0,Low Risk
2019-01-02 08:22:39,Kerluke Inc,misc_net,6.32,F,Esbon,KS,39.7562,-98.4462,242,Tourism officer,1987-07-18,40.45878,-98.96546,0,68959,CUST000586,38,26-40,Gold,15723.0,8936.1,4.23,4.11,6,3,1417,94,90,WEB,Online,Biometric,No,Yes,No,No,8,Wednesday,False,0.0,0,Low Risk
2019-01-03 12:56:10,Botsford PLC,home,21.52,F,Marathon,TX,30.1886,-103.2214,498,Lexicographer,1990-11-23,30.150646,-104.176436,0,45777,CUST006146,35,26-40,Standard,7427.0,5447.85,15.33,23.84,5,1,1352,32,8,MOBILE,ATM,OTP,Yes,Yes,No,No,12,Thursday,False,0.0,0,Low Risk
2019-01-03 01:55:47,Herman Inc,misc_pos,108.19,F,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18,39.49615,-94.614274,0,64444,CUST009709,38,26-40,Standard,4700.0,1196.89,93.2,102.65,11,0,874,41,70,WEB,ATM,PIN,Yes,Yes,No,No,1,Thursday,False,0.0,0,Low Risk
2019-01-13 17:46:55,Zulauf LLC,personal_care,74.78,M,Rock Glen,PA,40.954,-76.1747,143,Health and safety adviser,1982-02-19,41.13117,-76.899835,0,17752,CUST010349,43,41-60,Platinum,49482.0,39139.37,59.54,41.46,1,3,931,15,59,MOBILE,POS,Biometric,Yes,Yes,No,No,17,Sunday,True,0.0,0,Low Risk
2019-01-06 14:56:35,Ratke and Sons,health_fitness,86.05,M,Bowdoin,ME,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,43.415072,-69.335235,0,45777,CUST005243,28,26-40,Standard,6557.0,3526.26,73.72,60.28,4,4,332,29,6,ATM,Online,PIN,Yes,Yes,No,No,14,Sunday,True,0.0,0,Low Risk
2019-01-08 06:54:06,Bartoletti-Wunsch,gas_transport,50.13,M,Tryon,OK,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,35.075145,-97.123291,0,74852,CUST001794,81,60+,Standard,4017.0,807.37,42.85,55.66,4,3,568,7,59,POS,ATM,OTP,Yes,No,No,No,6,Tuesday,False,0.01,0,Low Risk
2019-01-13 18:44:59,Bartoletti and Sons,personal_care,81.34,F,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,39.923854,-99.47405,0,67647,CUST004511,75,60+,Gold,14034.0,10314.54,72.64,75.88,8,0,431,61,35,MOBILE,POS,Biometric,Yes,No,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-10 10:22:46,Kozey-Boehm,shopping_net,220.75,F,Girard,GA,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,33.670544,-81.591966,0,29805,CUST003358,75,60+,Platinum,52339.0,27802.58,160.61,160.22,5,0,275,50,54,MOBILE,POS,Biometric,Yes,Yes,Yes,No,10,Thursday,False,0.0,0,Low Risk
2019-01-02 18:58:34,Connelly-Carter,home,33.37,M,Norman,AR,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,34.943867,-93.956841,0,72958,CUST004547,59,41-60,Gold,17707.0,7333.19,30.1,18.13,5,3,761,69,22,POS,POS,OTP,Yes,Yes,No,No,18,Wednesday,False,0.0,0,Low Risk
2019-01-12 12:47:10,Ullrich Ltd,kids_pets,31.46,F,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,40.717096,-99.065348,0,68847,CUST007089,85,60+,Standard,7171.0,4155.96,20.1,31.07,9,1,668,52,42,POS,ATM,PIN,Yes,Yes,No,No,12,Saturday,True,0.0,0,Low Risk
2019-01-08 13:18:24,Homenick LLC,personal_care,26.58,F,Dunlevy,PA,40.1151,-79.8627,427,Mining engineer,1951-02-05,40.424888,-80.856435,0,43944,CUST001572,74,60+,Standard,4695.0,3714.01,18.66,15.66,1,4,14,32,5,ATM,Mobile,OTP,Yes,Yes,No,No,13,Tuesday,False,0.0,0,Low Risk
2019-01-16 05:09:42,Stamm-Witting,shopping_net,8.39,M,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,37.956479,-122.229853,0,94803,CUST005448,66,60+,Gold,16410.0,5840.21,7.9,8.4,8,3,424,50,74,POS,POS,PIN,Yes,Yes,No,No,5,Wednesday,False,0.0,0,Low Risk
2019-01-15 18:00:26,Erdman-Durgan,health_fitness,59.7,F,Steuben,ME,44.4971,-67.9503,1131,Make,1959-05-10,44.624691,-67.885122,0,4622,CUST010331,66,60+,Gold,16836.0,5511.4,56.57,63.39,2,0,8,39,84,WEB,Mobile,OTP,Yes,Yes,No,No,18,Tuesday,False,0.0,0,Low Risk
2019-01-11 19:19:06,Bins-Tillman,entertainment,2.34,F,Cottekill,NY,41.8467,-74.1038,722,Comptroller,1990-10-19,41.542288,-74.17237,0,12586,CUST000512,35,26-40,Gold,15997.0,13962.59,1.54,1.58,2,2,191,25,61,MOBILE,Mobile,Biometric,Yes,Yes,No,No,19,Friday,False,0.01,0,Low Risk
2019-01-05 12:07:11,Hermann and Sons,shopping_pos,2.81,F,Shields,ND,46.1838,-101.2589,77,Film/video editor,1989-12-17,45.319701,-102.097353,0,45777,CUST000346,36,26-40,Gold,14447.0,11517.92,1.93,37.755,5,1,587,73,58,MOBILE,POS,Biometric,Yes,Yes,No,Yes,12,Saturday,True,0.0,0,Low Risk
2019-01-04 07:03:29,"Monahan, Bogisich and Ledner",misc_pos,4.29,M,Armonk,NY,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,40.823406,-73.257281,0,11725,CUST004238,61,60+,Standard,6101.0,3603.19,2.61,4.68,7,1,1113,11,60,MOBILE,ATM,OTP,Yes,Yes,No,No,7,Friday,False,0.0,0,Low Risk
2019-01-12 05:26:02,Bartoletti-Wunsch,gas_transport,66.03,M,Belmont,NH,43.4512,-71.4889999999999,7430,"Scientist, research (medical)",1955-01-13,43.548825,-71.884425,0,3230,CUST009152,70,60+,Standard,4572.0,4482.125,45.03,50.33,8,4,1126,75,35,MOBILE,ATM,PIN,Yes,Yes,No,No,5,Saturday,True,0.0,0,Low Risk
2019-01-15 23:52:57,Renner Ltd,home,99.98,F,Texarkana,AR,33.431,-93.8765,36438,Surgeon,1985-04-15,34.237262,-94.372273,0,71944,CUST004868,40,26-40,Standard,7009.0,4342.92,86.65,61.59,6,2,261,34,65,ATM,Online,OTP,Yes,Yes,No,No,23,Tuesday,False,0.0,0,Low Risk
2019-01-02 15:52:10,Reichel LLC,personal_care,4.73,F,Saint Amant,LA,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,31.021832,-90.215925,0,70450,CUST007009,48,41-60,Gold,17175.0,10602.42,3.86,2.75,5,0,392,45,65,MOBILE,POS,Biometric,Yes,Yes,No,Yes,15,Wednesday,False,0.0,0,Low Risk
2019-01-04 10:55:12,"Greenholt, Jacobi and Gleason",gas_transport,72.98,M,Saint Bonaventure,NY,42.2701,-78.6847,1453,Toxicologist,1974-02-15,41.868856,-79.568112,0,16436,CUST004829,51,41-60,Standard,4438.0,1260.53,58.28,56.86,6,0,1251,5,18,ATM,Mobile,PIN,Yes,No,No,No,10,Friday,False,0.0,0,Low Risk
2019-01-15 22:50:45,Stamm-Witting,shopping_net,2154.92,M,Arlington,VA,38.8954,-77.1633,207410,Mudlogger,1984-07-03,39.381314,-76.917048,0,21104,CUST010785,41,41-60,Gold,14399.0,8490.33,1755.69,1935.32,1,1,299,94,53,WEB,Mobile,OTP,Yes,Yes,Yes,No,22,Tuesday,False,0.25,0,Low Risk
2019-01-13 08:03:43,Buckridge PLC,misc_pos,27.13,M,Atlantic,VA,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,37.884985,-74.509985,0,45777,CUST005630,39,26-40,Gold,15742.0,6337.08,21.74,28.44,7,4,154,93,28,WEB,Online,PIN,Yes,Yes,No,No,8,Sunday,True,0.0,0,Low Risk
2019-01-12 16:08:59,Morissette PLC,shopping_pos,4.22,F,Allentown,PA,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,39.662383,-75.114243,0,8312,CUST009380,27,26-40,Gold,17031.0,11251.55,3.23,37.755,5,2,385,28,62,POS,Mobile,OTP,No,Yes,No,No,16,Saturday,True,0.01,0,Low Risk
2019-01-04 15:59:36,Shields-Wunsch,health_fitness,72.92,M,Utica,PA,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,42.09193,-80.401421,0,16423,CUST000005,36,26-40,Gold,17960.0,12037.88,68.83,85.79,9,4,654,23,97,WEB,POS,Biometric,Yes,Yes,No,No,15,Friday,False,0.0,0,Low Risk
2019-01-04 12:48:13,Kris-Padberg,shopping_pos,272.33,F,Breesport,NY,42.1939,-76.7361,520,Psychotherapist,1991-10-13,42.374551,-75.780473,0,13778,CUST003566,34,26-40,Gold,17764.0,10001.49,205.89,37.755,7,0,237,28,48,POS,Online,Biometric,No,Yes,No,Yes,12,Friday,False,0.02,0,Low Risk
2019-01-10 12:02:02,Hudson-Grady,shopping_pos,78.96,M,Bowdoin,ME,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,44.526181,-70.772521,0,4237,CUST001199,28,26-40,Gold,16369.0,12616.73,64.05,37.755,11,1,78,42,91,MOBILE,Mobile,Biometric,Yes,Yes,No,No,12,Thursday,False,0.0,0,Low Risk
2019-01-18 15:21:55,Gulgowski LLC,home,73.51,M,Saint Bonaventure,NY,42.2701,-78.6847,1453,Toxicologist,1974-02-15,41.791582,-78.734578,0,16738,CUST000240,51,41-60,Standard,7117.0,2001.85,51.75,78.79,8,3,367,13,14,MOBILE,ATM,Biometric,No,Yes,No,No,15,Friday,False,0.0,0,Low Risk
2019-01-05 18:56:11,Kilback and Sons,entertainment,67.57,M,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04,40.566167,-96.152905,0,68329,CUST002178,58,41-60,Platinum,51263.0,33764.49,58.18,68.83,6,4,345,55,38,ATM,Mobile,Biometric,Yes,No,No,No,18,Saturday,True,0.0,0,Low Risk
2019-01-10 02:47:45,Stiedemann Ltd,food_dining,100.51,F,Coleman,TX,31.8287,-99.427,5908,Radio producer,1962-04-05,32.1502,-98.890801,0,76471,CUST003509,63,60+,Gold,17495.0,13106.85,77.75,69.77,8,1,778,96,82,POS,Online,Biometric,Yes,Yes,No,No,2,Thursday,False,0.0,0,Low Risk
2019-01-07 22:01:03,Bednar PLC,kids_pets,81.52,M,Cuyahoga Falls,OH,41.1464,-81.5107,47772,Equities trader,1966-01-04,40.347998,-81.365936,0,44629,CUST007417,59,41-60,Standard,6562.0,4932.0,57.11,46.61,1,3,554,8,10,ATM,ATM,OTP,Yes,Yes,No,No,22,Monday,False,0.0,0,Low Risk
2019-01-14 03:30:37,"Mosciski, Gislason and Mertz",grocery_pos,148.01,M,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,36.856103,-119.600889,0,93619,CUST000162,98,60+,Standard,7118.0,4340.33,110.15,139.15,4,4,399,59,51,ATM,ATM,PIN,Yes,No,No,No,3,Monday,False,0.0,0,Low Risk
2019-01-15 21:42:18,Gleason and Sons,kids_pets,2.18,F,Surrency,GA,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,30.838397,-82.955287,0,31649,CUST008611,99,60+,Platinum,51824.0,26401.0,1.62,2.39,9,2,1199,69,94,ATM,ATM,Biometric,Yes,Yes,No,No,21,Tuesday,False,0.0,0,Low Risk
